direction,target_price,calc_target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error_pct
Down,4459.15793158114,4455.923031921387,2026-01-06 07:23:16.938171386,10.446968078613281,49.28230285644531,4461.96,2026-01-06 06:43:00,Down,4.4099999999998545,9.0,0.06279904837471585
Up,4473.5986588525775,4470.871289215088,2026-01-06 06:58:02.821369171,8.91128921508789,15.047022819519043,4469.54,2026-01-06 07:05:00,Up,7.579999999999927,22.0,0.09080708199451257
Down,4460.353544522523,4455.0649309539795,2026-01-06 07:22:07.822608947,14.475069046020508,17.1303768157959,4466.92,2026-01-06 07:15:00,Down,2.619999999999891,10.0,0.14700185983802408
Up,4479.339991741181,4476.141333503723,2026-01-06 07:39:40.381622314,9.221333503723145,24.67302703857422,4474.15,2026-01-06 07:31:00,Up,7.229999999999563,16.0,0.11599950250172826
Down,4466.175464329123,4465.466654205322,2026-01-06 07:47:28.154296875,8.683345794677734,16.46923828125,4449.56,2026-01-06 07:57:00,Down,24.589999999999236,26.0,0.3734181431225315
Up,4461.754560098649,4468.694927749634,2026-01-06 08:15:36.779937744,19.13492774963379,18.612998962402344,4465.82,2026-01-06 08:37:00,Up,16.25999999999931,40.0,0.09103456703026669
Down,4451.6302838659285,4449.531402893066,2026-01-06 08:55:43.503684997,16.288597106933594,18.725061416625977,4461.23,2026-01-06 08:46:00,Down,4.5900000000001455,9.0,0.21518092844509382
Up,4470.547487430572,4473.513998489379,2026-01-06 09:00:22.680873870,12.283998489379883,14.37801456451416,4470.48,2026-01-06 09:09:00,Up,9.25,23.0,0.0015096238115890881
Down,4462.63591012001,4462.236030082702,2026-01-06 09:23:11.644306182,8.243969917297363,14.194071769714355,4461.66,2026-01-06 09:26:00,Down,8.819999999999709,17.0,0.021873251659914866
Up,4472.832488923073,4469.833174858093,2026-01-06 09:39:45.552635192,8.173174858093262,13.759210586547852,4467.25,2026-01-06 09:32:00,Up,5.5900000000001455,6.0,0.12496477526604868
Down,4455.084176272154,4456.085806846619,2026-01-06 09:45:44.196109771,11.164193153381348,13.736601829528809,4457.25,2026-01-06 09:56:00,Down,10.0,24.0,0.048591030968560114
Up,4466.736113101244,4465.78258228302,2026-01-06 10:10:27.023735046,8.53258228302002,14.450395584106445,4475.73,2026-01-06 10:27:00,Up,18.479999999999563,31.0,0.200947932488233
Down,4465.866287151574,4463.561353187561,2026-01-06 10:46:39.803466796,12.168646812438965,19.66339111328125,4464.53,2026-01-06 10:41:00,Down,11.199999999999818,14.0,0.029931194360316805
Up,4472.068803511857,4473.895235328674,2026-01-06 10:54:29.141006469,9.365235328674316,13.48568344116211,4469.45,2026-01-06 10:58:00,Up,4.920000000000073,17.0,0.0585934177998982
Down,4461.672985395789,4463.471316051483,2026-01-06 11:09:43.830070495,5.978683948516846,11.730501174926758,4442.54,2026-01-06 12:03:00,Down,26.909999999999854,65.0,0.43067671637821237
Up,4453.1763264751435,4452.709876098633,2026-01-06 12:18:54.596328735,10.169876098632812,15.90993881225586,4452.69,2026-01-06 12:19:00,Up,10.149999999999636,16.0,0.010922082497184156
Down,4444.031822989583,4445.4884571456905,2026-01-06 12:32:59.546985626,7.201542854309082,13.992449760437012,4448.52,2026-01-06 12:30:00,Down,4.169999999999163,11.0,0.10089146526075031
Up,4455.035856413841,4456.714831848145,2026-01-06 12:45:24.904346466,8.194831848144531,15.415072441101074,4456.08,2026-01-06 12:38:00,Up,7.559999999999491,8.0,0.02343188601098943
Down,4444.544858865738,4443.762360649109,2026-01-06 12:55:19.094238281,12.317639350891113,17.3182373046875,4449.42,2026-01-06 12:43:00,Down,6.6599999999998545,5.0,0.1095680141290745
Up,4455.917549414635,4455.294639034271,2026-01-06 13:00:18.796806335,5.87463903427124,17.31328010559082,4453.3,2026-01-06 12:57:00,Up,3.880000000000109,14.0,0.05877774716804607
Down,4441.604564279318,4445.810243415833,2026-01-06 13:09:30.354309082,7.4897565841674805,12.505905151367188,4448.72,2026-01-06 13:18:00,Down,4.579999999999927,21.0,0.15994343812787495
Up,4463.651936302185,4461.013341636658,2026-01-06 13:36:46.027793884,12.293341636657715,18.76712989807129,4464.65,2026-01-06 14:01:00,Up,15.929999999999382,43.0,0.022354802679143033
Down,4454.499884492158,4454.580409431457,2026-01-06 14:15:09.526634216,10.06959056854248,14.158777236938477,4461.7,2026-01-06 14:04:00,Down,2.949999999999818,3.0,0.16137605638750868
Up,4470.538184940815,4474.337890815735,2026-01-06 14:22:15.380859375,12.637890815734863,18.25634765625,4464.82,2026-01-06 14:18:00,Up,3.119999999999891,14.0,0.12807201501550486
Down,4454.7317710256575,4450.435487098694,2026-01-06 14:31:57.003479003,14.384512901306152,13.950057983398438,4461.5,2026-01-06 14:20:00,Down,3.319999999999709,2.0,0.15170299169208767
Up,4476.449834764004,4476.929754257202,2026-01-08 12:07:36.108398437,15.429754257202148,2747.601806640625,4466.36,2026-01-06 14:30:00,Up,4.859999999999673,10.0,0.22590733313042569
Down,4460.778253295422,4459.534995422363,2026-01-06 14:40:21.174201965,6.825004577636719,10.352903366088867,4458.85,2026-01-06 14:41:00,Down,7.509999999999309,11.0,0.043245529574244476
Up,4469.825693899394,4467.662029838562,2026-01-06 14:59:29.861183166,8.812029838562012,18.4976863861084,4465.14,2026-01-06 15:00:00,Up,6.289999999999964,19.0,0.10493946213093655
Down,4456.060528703928,4456.716868057251,2026-01-06 15:15:15.269508361,8.423131942749023,15.254491806030273,4459.76,2026-01-06 15:02:00,Down,5.380000000000109,2.0,0.08295225070569405
Up,4468.446544733048,4471.517969856262,2026-01-06 15:18:40.696563720,11.757969856262207,16.67827606201172,4470.45,2026-01-06 15:17:00,Up,10.6899999999996,15.0,0.04481551671424996
Down,4459.5518030047415,4454.865916442871,2026-01-06 15:36:42.156257629,15.584083557128906,19.702604293823242,4455.68,2026-01-06 15:31:00,Down,14.769999999999527,14.0,0.08689589478466128
Up,4473.206104125977,4473.978124313355,2026-01-06 16:10:41.104660034,18.298124313354492,39.68507766723633,4463.81,2026-01-06 15:46:00,Up,8.13000000000011,15.0,0.2104951627864158
Down,4454.252721902729,4453.500866470337,2026-01-06 15:58:30.269794464,10.309133529663086,12.504496574401855,4454.46,2026-01-06 15:50:00,Down,9.350000000000364,4.0,0.004653271042308788
Up,4463.422968628406,4464.576757392883,2026-01-06 16:06:58.645362854,10.1167573928833,16.9774227142334,4473.4,2026-01-06 16:16:00,Up,18.9399999999996,26.0,0.22303016434017778
Down,4464.748480594158,4462.2150405883785,2026-01-06 16:28:30.786323547,11.184959411621094,12.513105392456055,4464.56,2026-01-06 16:20:00,Down,8.839999999999236,4.0,0.004221705927509692
Up,4473.9036021041875,4477.373006401062,2026-01-06 16:34:52.833480834,12.813006401062012,14.880558013916016,4490.94,2026-01-06 17:00:00,Up,26.3799999999992,40.0,0.37935037866932353
Down,4479.146783319711,4480.607454719543,2026-01-06 17:14:49.972400665,10.332545280456543,14.832873344421387,4473.98,2026-01-06 17:20:00,Down,16.960000000000036,20.0,0.11548516800950415
Up,4487.50070176363,4488.569346885681,2026-01-06 17:45:53.319282531,14.589346885681152,25.888654708862305,4482.0,2026-01-06 17:30:00,Up,8.020000000000437,10.0,0.12272873189714138
Down,4471.969660520554,4472.211594581604,2026-01-06 17:41:31.465587615,9.788405418395996,11.524426460266113,4463.22,2026-01-06 17:37:00,Down,18.779999999999745,7.0,0.196039194136819
Up,4475.372720453739,4480.289742202759,2026-01-06 17:55:05.279960632,17.06974220275879,18.08799934387207,4483.1,2026-01-06 18:01:00,Up,19.88000000000011,24.0,0.1723646482626161
Down,4472.807734423876,4469.455661392212,2026-01-06 18:17:40.578460693,13.644338607788086,16.676307678222656,4471.63,2026-01-06 18:06:00,Down,11.470000000000255,5.0,0.026337922052500885
Up,4487.29716162324,4489.60585105896,2026-01-06 18:22:43.718605041,17.97585105895996,16.7286434173584,4488.93,2026-01-06 18:41:00,Up,17.300000000000182,35.0,0.03637477921822008
Down,4477.980865563154,4470.843007736206,2026-01-06 18:55:11.088981628,18.086992263793945,14.184816360473633,4484.42,2026-01-06 18:50:00,Down,4.510000000000218,9.0,0.14358901344757988
Up,4495.770833160877,4497.308519287109,2026-01-06 19:07:12.366142272,12.888519287109375,17.20610237121582,4490.29,2026-01-06 19:17:00,Up,5.869999999999891,27.0,0.12205967010766364
